word_count,sentence_count,polysyll_count,ave_word_length,ave_phrase_count,ave_syllable_count_of_word,word_count_per_sentence,consonant_cluster,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvcc_density,ccvccc_density,count_oov_words,count_stopwords,readability_score,ttr,root_ttr,corr_ttr,log_ttr,noun_tr,verb_tr,lexical_density,foreign_tr,compound_tr,prefix_token_ratio,prefix_derived_ratio,suffix_token_ratio,suffix_derived_ratio,total_affix_token_ratio,total_affix_derived_ratio,actor_focus_ratio,object_focus_ratio,benefactive_focus_ratio,locative_focus_ratio,instrumental_focus_ratio,referential_focus_ratio,infinitive_verb_ratio,participle_verb_ratio,perfective_verb_ratio,imperfective_verb_ratio,contemplative_verb_ratio,recent_past_verb_ratio,aux_verb_ratio
23,1,1,5.0,2.0,2.0869565217391304,23.0,0.6086956521739131,2.0869565217391304,2.0,1.391304347826087,0.9565217391304348,0.5217391304347826,0.4782608695652174,0.0434782608695652,0.0,4,9,4.7170000000000005,0.6521739130434783,3.127716210856122,2.211629342323457,0.8636757125382629,0.3478260869565217,0.1304347826086956,0.5217391304347826,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0
23,2,0,4.608695652173913,0.0,1.9565217391304348,11.5,0.4782608695652174,1.9565217391304348,1.565217391304348,1.434782608695652,0.6956521739130435,0.3478260869565217,0.217391304347826,0.0,0.0,6,9,1.497,0.6521739130434783,3.127716210856122,2.211629342323457,0.8636757125382629,0.217391304,0.086956522,0.391304348,0.217391304,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0
13,2,0,5.6923076923076925,0.0,2.3076923076923075,6.5,0.6153846153846154,2.3076923076923075,2.0,1.8461538461538465,1.0769230769230769,0.5384615384615384,0.4615384615384615,0.0,0.0,0,4,0.0,0.5384615384615384,1.941450686788302,1.3728129459672884,0.758654413,0.3846153846153846,0.076923077,0.5384615384615384,0.076923077,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0
41,1,2,5.024390243902439,2.0,1.9268292682926829,41.0,0.7560975609756098,1.9268292682926829,1.6585365853658536,1.4634146341463414,0.8048780487804879,0.4634146341463415,0.3902439024390244,0.048780487804878,0.0,2,21,11.665,0.4634146341463415,2.9673014758835152,2.0981989954220843,0.7928859131524942,0.3658536585365853,0.048780488,0.4634146341463415,0.048780488,0.048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.024390243902439,0.024390243902439,0.0,0.0,0.0
7,1,0,5.571428571428571,0.0,2.142857142857143,7.0,0.5714285714285714,2.142857142857143,2.142857142857143,1.8571428571428568,1.4285714285714286,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.0,1,1,0.0,0.8571428571428571,2.2677868380553634,1.6035674514745464,0.9207822211616018,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0
5,1,0,5.0,0.0,2.0,5.0,0.6,2.0,1.6,1.8,1.0,0.6,0.4,0.0,0.0,0,1,0.0,1.0,2.236067977,1.5811388300841895,1.0,0.4,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2,1,5.0,0.0,2.071428571428572,14.0,0.6071428571428571,2.071428571428572,1.8214285714285716,1.4642857142857142,0.9285714285714286,0.4642857142857143,0.3928571428571428,0.0,0.0,4,8,2.7270000000000003,0.4285714285714285,2.2677868380553634,1.6035674514745464,0.7457245322728846,0.5714285714285714,0.035714286,0.6428571428571429,0.035714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0
20,1,0,4.45,0.0,1.8,20.0,0.5,1.8,1.45,1.25,0.65,0.4,0.2,0.05,0.0,5,8,3.559000000000001,0.65,2.9068883707497264,2.0554804791094465,0.8562011298888887,0.45,0.1,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
27,2,0,4.962962962962963,0.0,1.9259259259259256,13.5,0.6296296296296297,1.9259259259259256,1.7037037037037035,1.5185185185185186,0.8518518518518519,0.4074074074074074,0.3703703703703703,0.074074074074074,0.0,1,14,2.4810000000000008,0.5185185185185185,2.6943012562182536,1.9051586888313607,0.8007245009109598,0.3703703703703703,0.074074074,0.4814814814814814,0.074074074,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.0,0.0,0.0
33,1,2,5.363636363636363,0.0,2.333333333333333,33.0,0.5151515151515151,2.333333333333333,1.9696969696969695,1.7272727272727273,0.9696969696969696,0.4545454545454545,0.4242424242424242,0.0,0.0,7,15,8.577,0.3939393939393939,2.263009527424072,1.6001893827313254,0.7335746633951976,0.3939393939393939,0.090909091,0.5454545454545454,0.0,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0
15,1,1,5.666666666666667,2.0,2.2,15.0,0.8,2.2,1.8666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.5333333333333333,0.0666666666666666,0.0,5,4,1.6290000000000004,0.6,2.323790008,1.6431676725154982,0.8113677421644258,0.4,0.066666667,0.4666666666666667,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,3,5.16,0.0,2.08,25.0,0.64,2.08,1.84,1.56,0.92,0.48,0.4,0.12,0.0,4,8,5.489000000000001,0.6,3.0,2.1213203435596424,0.8413030972429927,0.36,0.16,0.52,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0
23,2,2,5.695652173913044,0.0,2.0869565217391304,11.5,0.9565217391304348,2.0869565217391304,1.9565217391304348,1.7826086956521738,1.1304347826086956,0.6521739130434783,0.4782608695652174,0.1304347826086956,0.0,2,9,1.497,0.4782608695652174,2.2936585546278225,1.6218615177038684,0.7647583148507885,0.5217391304347826,0.043478261,0.5652173913043478,0.043478261,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1,2,6.352941176470588,0.0,2.647058823529412,17.0,0.7647058823529411,2.647058823529412,2.411764705882353,2.0588235294117645,1.2352941176470589,0.7058823529411765,0.4705882352941176,0.1176470588235294,0.0,1,7,2.4010000000000016,0.5882352941176471,2.42535625,1.7149858514250882,0.812711509,0.2352941176470588,0.1764705882352941,0.4705882352941176,0.1176470588235294,0.058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0,0.0,0.0
13,2,0,5.384615384615385,0.0,1.9230769230769231,6.5,0.8461538461538461,1.9230769230769231,1.8461538461538465,1.6923076923076923,1.2307692307692308,0.6153846153846154,0.5384615384615384,0.1538461538461538,0.0,1,4,0.0,0.6923076923076923,2.496150883013532,1.7650452162436563,0.8566346820627894,0.3846153846153846,0.1538461538461538,0.5384615384615384,0.1538461538461538,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0
11,1,1,5.727272727272728,0.0,2.272727272727273,11.0,0.6363636363636364,2.272727272727273,2.090909090909091,1.9090909090909087,1.0909090909090908,0.5454545454545454,0.3636363636363636,0.0,0.0,2,3,0.0850000000000008,0.6363636363636364,2.1105794120443453,1.4924050144892729,0.8115075629572488,0.4545454545454545,0.090909091,0.5454545454545454,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2,3,5.956521739130435,2.0,2.130434782608696,11.5,1.0434782608695652,2.130434782608696,1.9130434782608696,1.8695652173913044,1.2173913043478262,0.8260869565217391,0.7391304347826086,0.0434782608695652,0.0,4,4,1.497,0.5217391304347826,2.502172968684897,1.7693034738587656,0.7925087653372186,0.5217391304347826,0.043478261,0.6086956521739131,0.043478261,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0,0.0
18,1,0,5.555555555555555,0.0,2.0,18.0,1.0,2.0,1.7222222222222223,1.5555555555555556,1.0,0.7222222222222222,0.6111111111111112,0.1111111111111111,0.0,3,3,2.787000000000001,0.5,2.121320343559643,1.5,0.7601875334318686,0.6111111111111112,0.055555556,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0
30,2,1,5.233333333333333,0.0,2.2,15.0,0.5666666666666667,2.2,2.066666666666667,1.6,1.0,0.4666666666666667,0.3333333333333333,0.0333333333333333,0.0,7,15,3.2190000000000003,0.7,3.8340579025361614,2.711088342345192,0.8951325360116483,0.3333333333333333,0.1,0.6,0.033333333,0.0,0.0,0.0,0.0333333333333333,1.0,0.0333333333333333,1.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0
41,3,2,5.243902439024391,1.6666666666666667,2.1219512195121952,13.666666666666666,0.7317073170731707,2.1219512195121952,1.7804878048780488,1.5365853658536586,0.8780487804878049,0.5609756097560976,0.3658536585365853,0.1219512195121951,0.0,1,21,4.011666666666667,0.4390243902439024,2.8111277139949093,1.9877674693472376,0.778326556,0.2195121951219512,0.073170732,0.3902439024390244,0.097560976,0.1219512195121951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.0,0.048780487804878,0.0,0.0,0.0
33,1,0,4.848484848484849,4.0,1.8484848484848484,33.0,0.5757575757575758,1.8484848484848484,1.7272727272727273,1.5151515151515151,0.9696969696969696,0.3939393939393939,0.3636363636363636,0.0303030303030303,0.0,2,14,8.577,0.4545454545454545,2.6111648393354674,1.8463723646899908,0.7745014570957826,0.3636363636363636,0.03030303,0.4545454545454545,0.060606061,0.060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303
17,1,0,4.764705882352941,0.0,2.0,17.0,0.4705882352941176,2.0,1.8235294117647056,1.411764705882353,0.8235294117647058,0.2941176470588235,0.2352941176470588,0.0,0.0,2,7,2.4010000000000016,0.5294117647058824,2.182820625326997,1.5434872662825794,0.7755238700769802,0.4117647058823529,0.058823529,0.5882352941176471,0.0,0.058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647
15,1,1,5.666666666666667,0.0,2.333333333333333,15.0,0.6,2.333333333333333,2.1333333333333333,1.8,1.0666666666666669,0.4666666666666667,0.4,0.0,0.0,1,4,1.6290000000000004,0.6,2.323790008,1.6431676725154982,0.8113677421644258,0.4,0.066666667,0.4666666666666667,0.066666667,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0
26,1,0,5.038461538461538,0.0,1.9230769230769231,26.0,0.6538461538461539,1.9230769230769231,1.6538461538461535,1.6153846153846154,0.9615384615384616,0.5,0.3461538461538461,0.0769230769230769,0.0,2,11,5.875000000000002,0.4615384615384615,2.3533936216582085,1.6641005886756874,0.7626866241652218,0.3846153846153846,0.076923077,0.4615384615384615,0.076923077,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0
15,1,0,5.066666666666666,0.0,2.2,15.0,0.4666666666666667,2.2,1.9333333333333331,1.5333333333333334,0.8666666666666667,0.4666666666666667,0.2666666666666666,0.0,0.0,2,6,1.6290000000000004,0.6666666666666666,2.581988897471611,1.8257418583505536,0.8502741537276025,0.2666666666666666,0.1333333333333333,0.6,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0
31,2,3,5.258064516129032,1.5,2.064516129032258,15.5,0.8387096774193549,2.064516129032258,1.7741935483870968,1.5161290322580645,0.9032258064516128,0.5483870967741935,0.3870967741935484,0.064516129032258,0.0,5,8,3.4650000000000016,0.3548387096774194,1.975658322294524,1.3970013970020956,0.6982831123151737,0.5806451612903226,0.032258065,0.6129032258064516,0.032258065,0.064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.032258064516129,0.0,0.0,0.0,0.0
28,1,0,5.142857142857143,2.0,2.071428571428572,28.0,0.6071428571428571,2.071428571428572,1.9285714285714288,1.5714285714285714,0.9285714285714286,0.5,0.3571428571428571,0.0,0.0,1,14,6.647,0.6428571428571429,3.401680257083045,2.4053511772118195,0.8674052715162407,0.1785714285714285,0.1071428571428571,0.4642857142857143,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0
31,1,1,5.064516129032258,2.0,2.0,31.0,0.7096774193548387,2.0,1.6774193548387095,1.4516129032258065,0.7741935483870968,0.4193548387096774,0.3548387096774194,0.032258064516129,0.0,4,10,7.8050000000000015,0.4516129032258064,2.5144742283748487,1.778001778002667,0.7685111133111894,0.4193548387096774,0.032258065,0.4838709677419355,0.1612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2,1,5.833333333333333,0.0,2.5,6.0,0.6666666666666666,2.5,2.1666666666666665,1.9166666666666667,1.0833333333333333,0.6666666666666666,0.5,0.0,0.0,1,4,0.0,0.5833333333333334,2.0207259421636903,1.4288690166235207,0.783091851,0.4166666666666667,0.083333333,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3,1,5.488372093023256,0.0,2.0930232558139537,14.333333333333334,0.8837209302325582,2.0930232558139537,1.7674418604651163,1.7674418604651163,1.0232558139534884,0.627906976744186,0.4651162790697674,0.0697674418604651,0.0,2,19,4.410333333333334,0.3953488372093023,2.592475696,1.833157144458453,0.7532737575527203,0.3953488372093023,0.1162790697674418,0.5348837209302325,0.1860465116279069,0.023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.0,0.0,0.0,0.0,0.0697674418604651,0.0232558139534883,0.0,0.0,0.0232558139534883,0.0,0.0
23,1,2,5.695652173913044,0.0,2.347826086956522,23.0,0.7391304347826086,2.347826086956522,1.9130434782608696,1.9130434782608696,1.0869565217391304,0.6956521739130435,0.5652173913043478,0.0434782608695652,0.0,6,9,4.7170000000000005,0.4347826086956521,2.085144140570748,1.4744195615489712,0.7343611355735556,0.391304348,0.1304347826086956,0.5217391304347826,0.0,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.1304347826086956,0.0,0.0,0.0,0.0
21,1,2,5.333333333333333,0.0,2.0476190476190474,21.0,0.7619047619047619,2.0476190476190474,1.5714285714285714,1.7142857142857142,0.9047619047619048,0.4761904761904761,0.3333333333333333,0.0952380952380952,0.0,0,8,3.945000000000002,0.5714285714285714,2.618614682831909,1.8516401995451028,0.8161893041084362,0.5238095238095238,0.047619048,0.6190476190476191,0.047619048,0.047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.0
21,1,3,5.9523809523809526,1.5,2.2857142857142856,21.0,0.9047619047619048,2.2857142857142856,1.9523809523809523,1.9047619047619049,1.0476190476190477,0.6666666666666666,0.3809523809523809,0.1428571428571428,0.0476190476190476,3,9,3.945000000000002,0.7142857142857143,3.2732683535398857,2.3145502494313788,0.8894827535339783,0.3809523809523809,0.095238095,0.5238095238095238,0.047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0
20,2,1,5.85,0.0,2.3,10.0,0.8,2.3,2.1,1.8,1.15,0.6,0.5,0.05,0.0,4,6,0.7590000000000003,0.65,2.9068883707497264,2.0554804791094465,0.8562011298888887,0.5,0.2,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.0
111,8,8,5.225225225225225,1.4444444444444444,2.108108108108108,13.875,0.6396396396396397,2.108108108108108,1.7567567567567568,1.5315315315315314,0.9009009009009008,0.4504504504504504,0.3333333333333333,0.018018018018018,0.0,18,38,11.49,0.1981981981981982,2.088147590655498,1.4765433214708534,0.6563377494632014,0.4324324324324324,0.072072072,0.5135135135135135,0.081081081,0.072072072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009,0.0,0.0,0.0,0.0,0.018018018018018,0.045045045045045,0.027027027027027,0.0,0.018018018018018,0.0,0.0
76,4,4,5.039473684210527,3.333333333333333,2.0526315789473686,19.0,0.618421052631579,2.0526315789473686,1.7105263157894737,1.513157894736842,0.9473684210526316,0.4868421052631579,0.3289473684210526,0.0657894736842105,0.0,22,25,9.215,0.2631578947368421,2.2941573387056176,1.6222142113076254,0.6917378739730775,0.5657894736842105,0.052631579,0.618421053,0.052631579,0.065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131578947368421,0.0263157894736842,0.0263157894736842,0.0,0.0,0.0,0.0
36,1,1,5.694444444444445,0.0,2.083333333333333,36.0,0.9722222222222222,2.083333333333333,1.6944444444444444,1.6111111111111112,0.9444444444444444,0.75,0.5277777777777778,0.1666666666666666,0.0555555555555555,3,13,9.735,0.3055555555555556,1.8333333333333333,1.2963624321753373,0.6691454165528863,0.3333333333333333,0.055555556,0.3888888888888889,0.3055555555555556,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0
47,2,2,5.425531914893617,5.0,2.3191489361702127,23.5,0.6170212765957447,2.3191489361702127,1.9148936170212767,1.680851063829787,1.0638297872340423,0.5106382978723404,0.3191489361702128,0.0638297872340425,0.0,12,13,7.401000000000002,0.3617021276595745,2.4797048554642074,1.7534161186399486,0.7358713579702328,0.574468085,0.042553191,0.6382978723404256,0.085106383,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.0,0.0212765957446808,0.0,0.0
16,2,0,5.125,0.0,1.875,8.0,0.75,1.875,1.6875,1.375,0.875,0.5625,0.4375,0.0625,0.0,4,6,0.0,0.6875,2.75,1.9445436482630056,0.8648579046593244,0.5625,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0625,0.0,0.0
36,1,1,5.416666666666667,0.0,2.2222222222222223,36.0,0.6944444444444444,2.2222222222222223,1.8333333333333333,1.75,0.8888888888888888,0.5833333333333334,0.4722222222222222,0.0277777777777777,0.0,5,11,9.735,0.4722222222222222,2.833333333333333,2.003469213361885,0.7906232373022846,0.4722222222222222,0.1111111111111111,0.6666666666666666,0.0,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0277777777777777,0.0,0.0277777777777777,0.0,0.0
23,2,1,5.391304347826087,0.0,2.0869565217391304,11.5,0.8260869565217391,2.0869565217391304,1.7826086956521738,1.565217391304348,1.0434782608695652,0.6521739130434783,0.6086956521739131,0.0869565217391304,0.0,3,6,1.497,0.4347826086956521,2.085144140570748,1.4744195615489712,0.7343611355735556,0.5217391304347826,0.043478261,0.5652173913043478,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,2,6.708333333333333,3.0,2.5416666666666665,24.0,1.125,2.5416666666666665,2.125,1.9583333333333333,1.1666666666666667,0.875,0.625,0.2083333333333333,0.1666666666666666,1,6,5.1030000000000015,0.4166666666666667,2.041241452319315,1.4433756729740643,0.7245267751622539,0.5833333333333334,0.041666667,0.7083333333333334,0.083333333,0.041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0416666666666666,0.0,0.0
27,2,3,5.37037037037037,1.5,2.1481481481481484,13.5,0.7037037037037037,2.1481481481481484,1.962962962962963,1.6296296296296295,1.0,0.4814814814814814,0.4074074074074074,0.037037037037037,0.0,2,9,2.4810000000000008,0.6296296296296297,3.27165152540788,2.313406979295224,0.8596339743875219,0.4444444444444444,0.074074074,0.5925925925925926,0.0,0.074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.037037037037037,0.037037037037037,0.0,0.0,0.0
28,2,1,5.035714285714286,1.5,2.071428571428572,14.0,0.7142857142857143,2.071428571428572,1.75,1.4285714285714286,0.8928571428571429,0.4642857142857143,0.3214285714285714,0.0357142857142857,0.0,4,12,2.7270000000000003,0.5,2.6457513110645903,1.8708286933869709,0.7919854023234905,0.4642857142857143,0.071428571,0.5714285714285714,0.071428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0357142857142857,0.0,0.0
25,2,3,6.44,1.5,2.64,12.5,0.88,2.64,2.28,2.08,1.24,0.84,0.64,0.12,0.0,6,6,1.9890000000000008,0.6,3.0,2.1213203435596424,0.8413030972429927,0.44,0.16,0.6,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.08,0.04,0.0,0.0,0.0
33,1,8,6.393939393939394,1.5,2.636363636363636,33.0,0.8484848484848485,2.636363636363636,2.1818181818181817,2.0303030303030303,1.1515151515151516,0.6363636363636364,0.4545454545454545,0.0909090909090909,0.0,4,12,8.577,0.4242424242424242,2.4370871833797696,1.7232808737106582,0.7547695187904595,0.696969697,0.03030303,0.8181818181818182,0.060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0,0.0,0.0
28,2,0,5.607142857142857,0.0,2.2142857142857144,14.0,0.7857142857142857,2.2142857142857144,2.0357142857142856,1.6785714285714286,1.1071428571428572,0.6071428571428571,0.5,0.0714285714285714,0.0,6,10,2.7270000000000003,0.5,2.6457513110645903,1.8708286933869709,0.7919854023234905,0.4285714285714285,0.071428571,0.5,0.071428571,0.1071428571428571,0.0,0.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0
31,1,2,5.387096774193548,1.5,2.064516129032258,31.0,0.9032258064516128,2.064516129032258,1.7419354838709675,1.5806451612903225,0.967741935483871,0.7741935483870968,0.5806451612903226,0.064516129032258,0.0,4,13,7.8050000000000015,0.5161290322580645,2.8736848324283986,2.032002032003048,0.8073963463283994,0.4516129032258064,0.064516129,0.5806451612903226,0.0,0.032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.032258064516129,0.032258064516129,0.0,0.0,0.0,0.0
20,1,1,5.55,0.0,2.15,20.0,0.85,2.15,1.9,1.65,1.1,0.65,0.55,0.05,0.0,3,8,3.559000000000001,0.65,2.9068883707497264,2.0554804791094465,0.8562011298888887,0.4,0.1,0.65,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
41,3,1,4.804878048780488,0.0,1.902439024390244,13.666666666666666,0.6585365853658537,1.902439024390244,1.5853658536585369,1.3902439024390243,0.7560975609756098,0.4634146341463415,0.2926829268292683,0.073170731707317,0.024390243902439,7,18,4.011666666666667,0.4146341463414634,2.654953952106303,1.877335943272391,0.7629347951689582,0.3170731707317073,0.1219512195121951,0.4634146341463415,0.097560976,0.024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073170731707317,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.024390243902439,0.0,0.024390243902439
11,1,1,4.818181818181818,2.0,2.1818181818181817,11.0,0.2727272727272727,2.1818181818181817,2.0,1.5454545454545454,0.9090909090909092,0.2727272727272727,0.2727272727272727,0.0,0.0,5,4,0.0850000000000008,0.6363636363636364,2.1105794120443453,1.4924050144892729,0.8115075629572488,0.4545454545454545,0.0,0.4545454545454545,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,1,6.0,1.5,2.433333333333333,30.0,0.7,2.433333333333333,2.066666666666667,2.0,1.1,0.5666666666666667,0.4333333333333333,0.0666666666666666,0.0,3,11,7.419,0.4333333333333333,2.373464416,1.6782927833565473,0.7541312866141433,0.3,0.0,0.3666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
