split_number,repeat,fold,role,combined_row_number,train_partition_position,combined_row_id,y_true
14,3,4,cv_train,1328,1658,Cruz:001328,0
14,3,4,cv_train,4999,1659,Lupac:001793,1
14,3,4,cv_train,4028,1660,Lupac:000822,0
14,3,4,cv_train,2192,1661,Cruz:002192,1
14,3,4,cv_train,3784,1662,Lupac:000578,0
14,3,4,cv_train,5421,1663,Lupac:002215,1
14,3,4,cv_train,2608,1664,Cruz:002608,1
14,3,4,cv_train,1315,1666,Cruz:001315,0
14,3,4,cv_train,2921,1667,Cruz:002921,1
14,3,4,cv_train,2334,1668,Cruz:002334,1
14,3,4,cv_train,1603,1669,Cruz:001603,1
14,3,4,cv_train,2179,1670,Cruz:002179,1
14,3,4,cv_train,3259,1672,Lupac:000053,0
14,3,4,cv_train,4793,1673,Lupac:001587,0
14,3,4,cv_train,793,1674,Cruz:000793,0
14,3,4,cv_train,3806,1675,Lupac:000600,0
14,3,4,cv_train,3273,1677,Lupac:000067,0
14,3,4,cv_train,4964,1678,Lupac:001758,1
14,3,4,cv_train,811,1679,Cruz:000811,0
14,3,4,cv_train,2042,1680,Cruz:002042,1
14,3,4,cv_train,2263,1681,Cruz:002263,1
14,3,4,cv_train,1898,1682,Cruz:001898,1
14,3,4,cv_train,4388,1686,Lupac:001182,0
14,3,4,cv_train,2060,1687,Cruz:002060,1
14,3,4,cv_train,40,1688,Cruz:000040,0
14,3,4,cv_train,3866,1690,Lupac:000660,0
14,3,4,cv_train,4543,1691,Lupac:001337,0
14,3,4,cv_train,5458,1692,Lupac:002252,1
14,3,4,cv_train,4150,1694,Lupac:000944,0
14,3,4,cv_train,1190,1696,Cruz:001190,0
14,3,4,cv_train,2079,1697,Cruz:002079,1
14,3,4,cv_train,3297,1698,Lupac:000091,0
14,3,4,cv_train,443,1699,Cruz:000443,0
14,3,4,cv_train,2938,1701,Cruz:002938,1
14,3,4,cv_train,5045,1702,Lupac:001839,1
14,3,4,cv_train,3134,1703,Cruz:003134,1
14,3,4,cv_train,885,1704,Cruz:000885,0
14,3,4,cv_train,5800,1705,Lupac:002594,1
14,3,4,cv_train,3899,1706,Lupac:000693,0
14,3,4,cv_train,5842,1707,Lupac:002636,1
14,3,4,cv_train,5984,1710,Lupac:002778,1
14,3,4,cv_train,3269,1711,Lupac:000063,0
14,3,4,cv_train,2446,1712,Cruz:002446,1
14,3,4,cv_train,3293,1713,Lupac:000087,0
14,3,4,cv_train,1725,1714,Cruz:001725,1
14,3,4,cv_train,4636,1715,Lupac:001430,0
14,3,4,cv_train,5137,1716,Lupac:001931,1
14,3,4,cv_train,4738,1717,Lupac:001532,0
14,3,4,cv_train,1577,1718,Cruz:001577,0
14,3,4,cv_train,3022,1719,Cruz:003022,1
14,3,4,cv_train,3515,1720,Lupac:000309,0
14,3,4,cv_train,4141,1721,Lupac:000935,0
14,3,4,cv_train,4170,1723,Lupac:000964,0
14,3,4,cv_train,453,1724,Cruz:000453,0
14,3,4,cv_train,2138,1725,Cruz:002138,1
14,3,4,cv_train,2500,1727,Cruz:002500,1
14,3,4,cv_train,1712,1728,Cruz:001712,1
14,3,4,cv_train,5620,1729,Lupac:002414,1
14,3,4,cv_train,1168,1731,Cruz:001168,0
14,3,4,cv_train,1216,1732,Cruz:001216,0
14,3,4,cv_train,1501,1733,Cruz:001501,0
14,3,4,cv_train,4663,1734,Lupac:001457,0
14,3,4,cv_train,1705,1735,Cruz:001705,1
14,3,4,cv_train,4261,1736,Lupac:001055,0
14,3,4,cv_train,913,1738,Cruz:000913,0
14,3,4,cv_train,1234,1739,Cruz:001234,0
14,3,4,cv_train,1125,1740,Cruz:001125,0
14,3,4,cv_train,2836,1741,Cruz:002836,1
14,3,4,cv_train,1755,1742,Cruz:001755,1
14,3,4,cv_train,528,1743,Cruz:000528,0
14,3,4,cv_train,2953,1745,Cruz:002953,1
14,3,4,cv_train,3588,1746,Lupac:000382,0
14,3,4,cv_train,532,1747,Cruz:000532,0
14,3,4,cv_train,3658,1748,Lupac:000452,0
14,3,4,cv_train,4860,1749,Lupac:001654,1
14,3,4,cv_train,1394,1750,Cruz:001394,0
14,3,4,cv_train,3676,1751,Lupac:000470,0
14,3,4,cv_train,5629,1752,Lupac:002423,1
14,3,4,cv_train,5909,1753,Lupac:002703,1
14,3,4,cv_train,6048,1754,Lupac:002842,1
14,3,4,cv_train,905,1756,Cruz:000905,0
14,3,4,cv_train,1671,1757,Cruz:001671,1
14,3,4,cv_train,1690,1758,Cruz:001690,1
14,3,4,cv_train,5532,1759,Lupac:002326,1
14,3,4,cv_train,4744,1760,Lupac:001538,0
14,3,4,cv_train,6165,1761,Lupac:002959,1
14,3,4,cv_train,94,1762,Cruz:000094,0
14,3,4,cv_train,4265,1763,Lupac:001059,0
14,3,4,cv_train,6215,1764,Lupac:003009,1
14,3,4,cv_train,6001,1765,Lupac:002795,1
14,3,4,cv_train,5443,1766,Lupac:002237,1
14,3,4,cv_train,5127,1767,Lupac:001921,1
14,3,4,cv_train,4406,1768,Lupac:001200,0
14,3,4,cv_train,848,1769,Cruz:000848,0
14,3,4,cv_train,1280,1770,Cruz:001280,0
14,3,4,cv_train,2,1771,Cruz:000002,0
14,3,4,cv_train,495,1772,Cruz:000495,0
14,3,4,cv_train,3559,1773,Lupac:000353,0
14,3,4,cv_train,5143,1775,Lupac:001937,1
14,3,4,cv_train,5295,1777,Lupac:002089,1
14,3,4,cv_train,4045,1778,Lupac:000839,0
14,3,4,cv_train,806,1779,Cruz:000806,0
14,3,4,cv_train,3720,1780,Lupac:000514,0
14,3,4,cv_train,1270,1782,Cruz:001270,0
14,3,4,cv_train,2376,1785,Cruz:002376,1
14,3,4,cv_train,106,1787,Cruz:000106,0
14,3,4,cv_train,4490,1790,Lupac:001284,0
14,3,4,cv_train,1708,1791,Cruz:001708,1
14,3,4,cv_train,3258,1792,Lupac:000052,0
14,3,4,cv_train,2081,1794,Cruz:002081,1
14,3,4,cv_train,5012,1796,Lupac:001806,1
14,3,4,cv_train,6348,1797,Lupac:003142,1
14,3,4,cv_train,643,1798,Cruz:000643,0
14,3,4,cv_train,3655,1800,Lupac:000449,0
14,3,4,cv_train,5310,1801,Lupac:002104,1
14,3,4,cv_train,221,1802,Cruz:000221,0
14,3,4,cv_train,66,1804,Cruz:000066,0
14,3,4,cv_train,1634,1805,Cruz:001634,1
14,3,4,cv_train,1923,1806,Cruz:001923,1
14,3,4,cv_train,4972,1807,Lupac:001766,1
14,3,4,cv_train,6228,1808,Lupac:003022,1
14,3,4,cv_train,5120,1809,Lupac:001914,1
14,3,4,cv_train,1252,1810,Cruz:001252,0
14,3,4,cv_train,342,1812,Cruz:000342,0
14,3,4,cv_train,5465,1813,Lupac:002259,1
14,3,4,cv_train,2635,1814,Cruz:002635,1
14,3,4,cv_train,5794,1815,Lupac:002588,1
14,3,4,cv_train,6066,1816,Lupac:002860,1
14,3,4,cv_train,5075,1821,Lupac:001869,1
14,3,4,cv_train,3440,1822,Lupac:000234,0
14,3,4,cv_train,5136,1823,Lupac:001930,1
14,3,4,cv_train,3109,1824,Cruz:003109,1
14,3,4,cv_train,552,1825,Cruz:000552,0
14,3,4,cv_train,4398,1826,Lupac:001192,0
14,3,4,cv_train,2932,1828,Cruz:002932,1
14,3,4,cv_train,5862,1829,Lupac:002656,1
14,3,4,cv_train,5669,1830,Lupac:002463,1
14,3,4,cv_train,5290,1831,Lupac:002084,1
14,3,4,cv_train,2461,1832,Cruz:002461,1
14,3,4,cv_train,1942,1833,Cruz:001942,1
14,3,4,cv_train,4003,1834,Lupac:000797,0
14,3,4,cv_train,6018,1835,Lupac:002812,1
14,3,4,cv_train,2738,1837,Cruz:002738,1
14,3,4,cv_train,5826,1838,Lupac:002620,1
14,3,4,cv_train,1208,1840,Cruz:001208,0
14,3,4,cv_train,4837,1841,Lupac:001631,1
14,3,4,cv_train,169,1842,Cruz:000169,0
14,3,4,cv_train,869,1843,Cruz:000869,0
14,3,4,cv_train,3253,1844,Lupac:000047,0
14,3,4,cv_train,5935,1845,Lupac:002729,1
14,3,4,cv_train,6384,1846,Lupac:003178,1
14,3,4,cv_train,4806,1847,Lupac:001600,0
14,3,4,cv_train,673,1851,Cruz:000673,0
14,3,4,cv_train,2605,1852,Cruz:002605,1
14,3,4,cv_train,3968,1854,Lupac:000762,0
14,3,4,cv_train,3944,1856,Lupac:000738,0
14,3,4,cv_train,2732,1857,Cruz:002732,1
14,3,4,cv_train,61,1858,Cruz:000061,0
14,3,4,cv_train,1380,1859,Cruz:001380,0
14,3,4,cv_train,3243,1860,Lupac:000037,0
14,3,4,cv_train,5911,1861,Lupac:002705,1
14,3,4,cv_train,3093,1862,Cruz:003093,1
14,3,4,cv_train,5155,1863,Lupac:001949,1
14,3,4,cv_train,2929,1864,Cruz:002929,1
14,3,4,cv_train,5319,1866,Lupac:002113,1
14,3,4,cv_train,1779,1868,Cruz:001779,1
14,3,4,cv_train,1159,1869,Cruz:001159,0
14,3,4,cv_train,6017,1870,Lupac:002811,1
14,3,4,cv_train,1511,1871,Cruz:001511,0
14,3,4,cv_train,3368,1872,Lupac:000162,0
14,3,4,cv_train,6006,1873,Lupac:002800,1
14,3,4,cv_train,45,1874,Cruz:000045,0
14,3,4,cv_train,4085,1875,Lupac:000879,0
14,3,4,cv_train,1246,1876,Cruz:001246,0
14,3,4,cv_train,3958,1877,Lupac:000752,0
14,3,4,cv_train,840,1879,Cruz:000840,0
14,3,4,cv_train,3781,1883,Lupac:000575,0
14,3,4,cv_train,2366,1884,Cruz:002366,1
14,3,4,cv_train,4880,1885,Lupac:001674,1
14,3,4,cv_train,4918,1886,Lupac:001712,1
14,3,4,cv_train,1787,1887,Cruz:001787,1
14,3,4,cv_train,1334,1888,Cruz:001334,0
14,3,4,cv_train,3583,1889,Lupac:000377,0
14,3,4,cv_train,1241,1893,Cruz:001241,0
14,3,4,cv_train,1508,1894,Cruz:001508,0
14,3,4,cv_train,3098,1895,Cruz:003098,1
14,3,4,cv_train,5503,1896,Lupac:002297,1
14,3,4,cv_train,4510,1897,Lupac:001304,0
14,3,4,cv_train,1329,1899,Cruz:001329,0
14,3,4,cv_train,2008,1900,Cruz:002008,1
14,3,4,cv_train,4758,1901,Lupac:001552,0
14,3,4,cv_train,5589,1902,Lupac:002383,1
14,3,4,cv_train,6163,1903,Lupac:002957,1
14,3,4,cv_train,3774,1904,Lupac:000568,0
14,3,4,cv_train,5219,1905,Lupac:002013,1
14,3,4,cv_train,3469,1907,Lupac:000263,0
14,3,4,cv_train,619,1911,Cruz:000619,0
14,3,4,cv_train,2652,1912,Cruz:002652,1
14,3,4,cv_train,3315,1913,Lupac:000109,0
14,3,4,cv_train,3063,1914,Cruz:003063,1
14,3,4,cv_train,2484,1915,Cruz:002484,1
14,3,4,cv_train,3829,1916,Lupac:000623,0
14,3,4,cv_train,494,1917,Cruz:000494,0
14,3,4,cv_train,1295,1918,Cruz:001295,0
14,3,4,cv_train,1881,1919,Cruz:001881,1
14,3,4,cv_train,2369,1920,Cruz:002369,1
14,3,4,cv_train,485,1921,Cruz:000485,0
14,3,4,cv_train,3182,1922,Cruz:003182,1
14,3,4,cv_train,5576,1923,Lupac:002370,1
14,3,4,cv_train,6092,1924,Lupac:002886,1
14,3,4,cv_train,5908,1925,Lupac:002702,1
14,3,4,cv_train,1964,1926,Cruz:001964,1
14,3,4,cv_train,3786,1927,Lupac:000580,0
14,3,4,cv_train,4190,1928,Lupac:000984,0
14,3,4,cv_train,2687,1929,Cruz:002687,1
14,3,4,cv_train,3626,1930,Lupac:000420,0
14,3,4,cv_train,1533,1931,Cruz:001533,0
14,3,4,cv_train,5112,1932,Lupac:001906,1
14,3,4,cv_train,6068,1933,Lupac:002862,1
14,3,4,cv_train,2471,1934,Cruz:002471,1
14,3,4,cv_train,3073,1935,Cruz:003073,1
14,3,4,cv_train,1014,1936,Cruz:001014,0
14,3,4,cv_train,1381,1937,Cruz:001381,0
14,3,4,cv_train,4546,1938,Lupac:001340,0
14,3,4,cv_train,4753,1939,Lupac:001547,0
14,3,4,cv_train,4551,1940,Lupac:001345,0
14,3,4,cv_train,2547,1941,Cruz:002547,1
14,3,4,cv_train,599,1942,Cruz:000599,0
14,3,4,cv_train,192,1943,Cruz:000192,0
14,3,4,cv_train,6265,1944,Lupac:003059,1
14,3,4,cv_train,2427,1945,Cruz:002427,1
14,3,4,cv_train,5099,1947,Lupac:001893,1
14,3,4,cv_train,6309,1948,Lupac:003103,1
14,3,4,cv_train,4601,1949,Lupac:001395,0
14,3,4,cv_train,4940,1950,Lupac:001734,1
14,3,4,cv_train,3877,1951,Lupac:000671,0
14,3,4,cv_train,2557,1952,Cruz:002557,1
14,3,4,cv_train,3157,1953,Cruz:003157,1
14,3,4,cv_train,2392,1954,Cruz:002392,1
14,3,4,cv_train,6232,1955,Lupac:003026,1
14,3,4,cv_train,1420,1956,Cruz:001420,0
14,3,4,cv_train,875,1958,Cruz:000875,0
14,3,4,cv_train,5312,1960,Lupac:002106,1
14,3,4,cv_train,3339,1961,Lupac:000133,0
14,3,4,cv_train,4024,1962,Lupac:000818,0
14,3,4,cv_train,1992,1963,Cruz:001992,1
14,3,4,cv_train,6359,1964,Lupac:003153,1
14,3,4,cv_train,1703,1965,Cruz:001703,1
14,3,4,cv_train,6245,1966,Lupac:003039,1
14,3,4,cv_train,477,1967,Cruz:000477,0
14,3,4,cv_train,622,1969,Cruz:000622,0
14,3,4,cv_train,4953,1971,Lupac:001747,1
14,3,4,cv_train,5930,1973,Lupac:002724,1
14,3,4,cv_train,4934,1974,Lupac:001728,1
14,3,4,cv_train,5356,1976,Lupac:002150,1
14,3,4,cv_train,4459,1977,Lupac:001253,0
14,3,4,cv_train,5209,1978,Lupac:002003,1
14,3,4,cv_train,4863,1979,Lupac:001657,1
14,3,4,cv_train,5091,1980,Lupac:001885,1
14,3,4,cv_train,238,1981,Cruz:000238,0
14,3,4,cv_train,3503,1982,Lupac:000297,0
14,3,4,cv_train,2594,1983,Cruz:002594,1
14,3,4,cv_train,5116,1984,Lupac:001910,1
14,3,4,cv_train,3590,1986,Lupac:000384,0
14,3,4,cv_train,2287,1987,Cruz:002287,1
14,3,4,cv_train,5644,1988,Lupac:002438,1
14,3,4,cv_train,4253,1989,Lupac:001047,0
14,3,4,cv_train,2503,1991,Cruz:002503,1
14,3,4,cv_train,2739,1992,Cruz:002739,1
14,3,4,cv_train,383,1993,Cruz:000383,0
14,3,4,cv_train,2890,1994,Cruz:002890,1
14,3,4,cv_train,861,1997,Cruz:000861,0
14,3,4,cv_train,5749,1998,Lupac:002543,1
14,3,4,cv_train,56,1999,Cruz:000056,0
14,3,4,cv_train,4499,2000,Lupac:001293,0
14,3,4,cv_train,5237,2001,Lupac:002031,1
14,3,4,cv_train,2773,2002,Cruz:002773,1
14,3,4,cv_train,2034,2003,Cruz:002034,1
14,3,4,cv_train,3467,2004,Lupac:000261,0
14,3,4,cv_train,3355,2005,Lupac:000149,0
14,3,4,cv_train,890,2006,Cruz:000890,0
14,3,4,cv_train,3211,2007,Lupac:000005,0
14,3,4,cv_train,4950,2008,Lupac:001744,1
14,3,4,cv_train,3895,2009,Lupac:000689,0
14,3,4,cv_train,3839,2010,Lupac:000633,0
14,3,4,cv_train,1048,2011,Cruz:001048,0
14,3,4,cv_train,4648,2012,Lupac:001442,0
14,3,4,cv_train,3152,2013,Cruz:003152,1
14,3,4,cv_train,1111,2014,Cruz:001111,0
14,3,4,cv_train,5037,2015,Lupac:001831,1
14,3,4,cv_train,3486,2017,Lupac:000280,0
14,3,4,cv_train,1406,2018,Cruz:001406,0
14,3,4,cv_train,1766,2019,Cruz:001766,1
14,3,4,cv_train,3907,2020,Lupac:000701,0
14,3,4,cv_train,1637,2021,Cruz:001637,1
14,3,4,cv_train,2757,2023,Cruz:002757,1
14,3,4,cv_train,2027,2024,Cruz:002027,1
14,3,4,cv_train,5321,2025,Lupac:002115,1
14,3,4,cv_train,5486,2026,Lupac:002280,1
14,3,4,cv_train,296,2027,Cruz:000296,0
14,3,4,cv_train,210,2029,Cruz:000210,0
14,3,4,cv_train,3809,2030,Lupac:000603,0
14,3,4,cv_train,2200,2031,Cruz:002200,1
14,3,4,cv_train,3536,2032,Lupac:000330,0
14,3,4,cv_train,5103,2033,Lupac:001897,1
14,3,4,cv_train,2517,2034,Cruz:002517,1
14,3,4,cv_train,1913,2036,Cruz:001913,1
14,3,4,cv_train,2301,2037,Cruz:002301,1
14,3,4,cv_train,3698,2038,Lupac:000492,0
14,3,4,cv_train,542,2039,Cruz:000542,0
14,3,4,cv_train,2021,2040,Cruz:002021,1
14,3,4,cv_train,5889,2042,Lupac:002683,1
14,3,4,cv_train,1269,2043,Cruz:001269,0
14,3,4,cv_train,162,2044,Cruz:000162,0
14,3,4,cv_train,2588,2046,Cruz:002588,1
14,3,4,cv_train,1188,2047,Cruz:001188,0
14,3,4,cv_train,5018,2048,Lupac:001812,1
14,3,4,cv_train,4385,2049,Lupac:001179,0
14,3,4,cv_train,6098,2052,Lupac:002892,1
14,3,4,cv_train,4222,2053,Lupac:001016,0
14,3,4,cv_train,604,2054,Cruz:000604,0
14,3,4,cv_train,123,2055,Cruz:000123,0
14,3,4,cv_train,1814,2056,Cruz:001814,1
14,3,4,cv_train,2333,2057,Cruz:002333,1
14,3,4,cv_train,2529,2058,Cruz:002529,1
14,3,4,cv_train,1317,2059,Cruz:001317,0
14,3,4,cv_train,4262,2060,Lupac:001056,0
14,3,4,cv_train,873,2061,Cruz:000873,0
14,3,4,cv_train,5611,2063,Lupac:002405,1
14,3,4,cv_train,1932,2064,Cruz:001932,1
14,3,4,cv_train,3406,2065,Lupac:000200,0
14,3,4,cv_train,5750,2066,Lupac:002544,1
14,3,4,cv_train,4050,2067,Lupac:000844,0
14,3,4,cv_train,4769,2068,Lupac:001563,0
14,3,4,cv_train,2278,2069,Cruz:002278,1
14,3,4,cv_train,5788,2070,Lupac:002582,1
14,3,4,cv_train,2499,2072,Cruz:002499,1
14,3,4,cv_train,4042,2076,Lupac:000836,0
14,3,4,cv_train,5713,2077,Lupac:002507,1
14,3,4,cv_train,263,2078,Cruz:000263,0
14,3,4,cv_train,3837,2079,Lupac:000631,0
14,3,4,cv_train,6291,2080,Lupac:003085,1
14,3,4,cv_train,966,2081,Cruz:000966,0
14,3,4,cv_train,5945,2082,Lupac:002739,1
14,3,4,cv_train,4711,2083,Lupac:001505,0
14,3,4,cv_train,1937,2084,Cruz:001937,1
14,3,4,cv_train,2871,2085,Cruz:002871,1
14,3,4,cv_train,3255,2086,Lupac:000049,0
14,3,4,cv_train,5557,2087,Lupac:002351,1
14,3,4,cv_train,2155,2088,Cruz:002155,1
14,3,4,cv_train,4826,2089,Lupac:001620,1
14,3,4,cv_train,2762,2090,Cruz:002762,1
14,3,4,cv_train,5671,2091,Lupac:002465,1
14,3,4,cv_train,322,2092,Cruz:000322,0
14,3,4,cv_train,1403,2094,Cruz:001403,0
14,3,4,cv_train,4762,2095,Lupac:001556,0
14,3,4,cv_train,3400,2096,Lupac:000194,0
14,3,4,cv_train,3145,2097,Cruz:003145,1
14,3,4,cv_train,4818,2098,Lupac:001612,1
14,3,4,cv_train,4749,2099,Lupac:001543,0
14,3,4,cv_train,859,2101,Cruz:000859,0
14,3,4,cv_train,1669,2102,Cruz:001669,1
14,3,4,cv_train,2850,2103,Cruz:002850,1
14,3,4,cv_train,3678,2104,Lupac:000472,0
14,3,4,cv_train,3948,2105,Lupac:000742,0
14,3,4,cv_train,3062,2106,Cruz:003062,1
14,3,4,cv_train,2187,2107,Cruz:002187,1
14,3,4,cv_train,1344,2108,Cruz:001344,0
14,3,4,cv_train,1395,2109,Cruz:001395,0
14,3,4,cv_train,5094,2110,Lupac:001888,1
14,3,4,cv_train,526,2114,Cruz:000526,0
14,3,4,cv_train,4961,2116,Lupac:001755,1
14,3,4,cv_train,5686,2117,Lupac:002480,1
14,3,4,cv_train,4621,2119,Lupac:001415,0
14,3,4,cv_train,3653,2121,Lupac:000447,0
14,3,4,cv_train,866,2122,Cruz:000866,0
14,3,4,cv_train,6035,2126,Lupac:002829,1
14,3,4,cv_train,5109,2127,Lupac:001903,1
14,3,4,cv_train,4669,2128,Lupac:001463,0
14,3,4,cv_train,5756,2129,Lupac:002550,1
14,3,4,cv_train,5017,2130,Lupac:001811,1
14,3,4,cv_train,4407,2132,Lupac:001201,0
14,3,4,cv_train,3499,2133,Lupac:000293,0
14,3,4,cv_train,149,2134,Cruz:000149,0
14,3,4,cv_train,1861,2135,Cruz:001861,1
14,3,4,cv_train,3037,2136,Cruz:003037,1
14,3,4,cv_train,228,2137,Cruz:000228,0
14,3,4,cv_train,3408,2138,Lupac:000202,0
14,3,4,cv_train,6196,2139,Lupac:002990,1
14,3,4,cv_train,4612,2140,Lupac:001406,0
14,3,4,cv_train,4374,2141,Lupac:001168,0
14,3,4,cv_train,2208,2142,Cruz:002208,1
14,3,4,cv_train,371,2143,Cruz:000371,0
14,3,4,cv_train,3510,2147,Lupac:000304,0
14,3,4,cv_train,993,2148,Cruz:000993,0
14,3,4,cv_train,288,2149,Cruz:000288,0
14,3,4,cv_train,1689,2150,Cruz:001689,1
14,3,4,cv_train,4966,2151,Lupac:001760,1
14,3,4,cv_train,2818,2152,Cruz:002818,1
14,3,4,cv_train,108,2153,Cruz:000108,0
14,3,4,cv_train,4891,2154,Lupac:001685,1
14,3,4,cv_train,2018,2155,Cruz:002018,1
14,3,4,cv_train,1010,2157,Cruz:001010,0
14,3,4,cv_train,5714,2158,Lupac:002508,1
14,3,4,cv_train,3567,2160,Lupac:000361,0
14,3,4,cv_train,2640,2161,Cruz:002640,1
14,3,4,cv_train,5868,2162,Lupac:002662,1
14,3,4,cv_train,5924,2163,Lupac:002718,1
14,3,4,cv_train,2825,2167,Cruz:002825,1
14,3,4,cv_train,4238,2168,Lupac:001032,0
14,3,4,cv_train,5373,2171,Lupac:002167,1
14,3,4,cv_train,304,2172,Cruz:000304,0
14,3,4,cv_train,3605,2173,Lupac:000399,0
14,3,4,cv_train,4239,2174,Lupac:001033,0
14,3,4,cv_train,723,2175,Cruz:000723,0
14,3,4,cv_train,4145,2176,Lupac:000939,0
14,3,4,cv_train,533,2177,Cruz:000533,0
14,3,4,cv_train,3403,2178,Lupac:000197,0
14,3,4,cv_train,2683,2180,Cruz:002683,1
14,3,4,cv_train,4924,2181,Lupac:001718,1
14,3,4,cv_train,1714,2182,Cruz:001714,1
14,3,4,cv_train,4310,2183,Lupac:001104,0
14,3,4,cv_train,44,2184,Cruz:000044,0
14,3,4,cv_train,603,2185,Cruz:000603,0
14,3,4,cv_train,2396,2187,Cruz:002396,1
14,3,4,cv_train,4452,2188,Lupac:001246,0
14,3,4,cv_train,3579,2189,Lupac:000373,0
14,3,4,cv_train,4217,2190,Lupac:001011,0
14,3,4,cv_train,5754,2191,Lupac:002548,1
14,3,4,cv_train,1890,2192,Cruz:001890,1
14,3,4,cv_train,5440,2193,Lupac:002234,1
14,3,4,cv_train,6393,2194,Lupac:003187,1
14,3,4,cv_train,3463,2195,Lupac:000257,0
14,3,4,cv_train,5215,2196,Lupac:002009,1
14,3,4,cv_train,1220,2197,Cruz:001220,0
14,3,4,cv_train,3414,2200,Lupac:000208,0
14,3,4,cv_train,4702,2202,Lupac:001496,0
14,3,4,cv_train,3454,2203,Lupac:000248,0
14,3,4,cv_train,259,2204,Cruz:000259,0
14,3,4,cv_train,2807,2205,Cruz:002807,1
14,3,4,cv_train,4453,2207,Lupac:001247,0
14,3,4,cv_train,1816,2208,Cruz:001816,1
14,3,4,cv_train,3311,2210,Lupac:000105,0
14,3,4,cv_train,136,2211,Cruz:000136,0
14,3,4,cv_train,4285,2213,Lupac:001079,0
14,3,4,cv_train,2752,2214,Cruz:002752,1
14,3,4,cv_train,3174,2216,Cruz:003174,1
14,3,4,cv_train,2721,2217,Cruz:002721,1
14,3,4,cv_train,4779,2218,Lupac:001573,0
14,3,4,cv_train,2020,2219,Cruz:002020,1
14,3,4,cv_train,5125,2220,Lupac:001919,1
14,3,4,cv_train,6234,2221,Lupac:003028,1
14,3,4,cv_train,389,2222,Cruz:000389,0
14,3,4,cv_train,4558,2224,Lupac:001352,0
14,3,4,cv_train,2790,2227,Cruz:002790,1
14,3,4,cv_train,1966,2232,Cruz:001966,1
14,3,4,cv_train,4836,2233,Lupac:001630,1
14,3,4,cv_train,5872,2234,Lupac:002666,1
14,3,4,cv_train,3013,2235,Cruz:003013,1
14,3,4,cv_train,1347,2236,Cruz:001347,0
14,3,4,cv_train,1444,2237,Cruz:001444,0
14,3,4,cv_train,5144,2238,Lupac:001938,1
14,3,4,cv_train,4503,2239,Lupac:001297,0
14,3,4,cv_train,2527,2240,Cruz:002527,1
14,3,4,cv_train,5814,2241,Lupac:002608,1
14,3,4,cv_train,780,2242,Cruz:000780,0
14,3,4,cv_train,2153,2243,Cruz:002153,1
14,3,4,cv_train,2775,2245,Cruz:002775,1
14,3,4,cv_train,2615,2247,Cruz:002615,1
14,3,4,cv_train,4012,2248,Lupac:000806,0
14,3,4,cv_train,4264,2249,Lupac:001058,0
14,3,4,cv_train,2681,2250,Cruz:002681,1
14,3,4,cv_train,362,2252,Cruz:000362,0
14,3,4,cv_train,5541,2253,Lupac:002335,1
14,3,4,cv_train,1135,2254,Cruz:001135,0
14,3,4,cv_train,1824,2255,Cruz:001824,1
14,3,4,cv_train,3117,2256,Cruz:003117,1
14,3,4,cv_train,1587,2257,Cruz:001587,0
14,3,4,cv_train,2002,2258,Cruz:002002,1
14,3,4,cv_train,4707,2259,Lupac:001501,0
14,3,4,cv_train,3249,2262,Lupac:000043,0
14,3,4,cv_train,849,2263,Cruz:000849,0
14,3,4,cv_train,1969,2264,Cruz:001969,1
14,3,4,cv_train,3150,2265,Cruz:003150,1
14,3,4,cv_train,5996,2266,Lupac:002790,1
14,3,4,cv_train,985,2267,Cruz:000985,0
14,3,4,cv_train,6391,2268,Lupac:003185,1
14,3,4,cv_train,4740,2269,Lupac:001534,0
14,3,4,cv_train,5609,2271,Lupac:002403,1
14,3,4,cv_train,5632,2272,Lupac:002426,1
14,3,4,cv_train,27,2273,Cruz:000027,0
14,3,4,cv_train,1760,2276,Cruz:001760,1
14,3,4,cv_train,6249,2278,Lupac:003043,1
14,3,4,cv_train,2309,2279,Cruz:002309,1
14,3,4,cv_train,2689,2280,Cruz:002689,1
14,3,4,cv_train,4330,2281,Lupac:001124,0
14,3,4,cv_train,5786,2284,Lupac:002580,1
14,3,4,cv_train,6238,2285,Lupac:003032,1
14,3,4,cv_train,5618,2286,Lupac:002412,1
14,3,4,cv_train,1260,2289,Cruz:001260,0
14,3,4,cv_train,1770,2290,Cruz:001770,1
14,3,4,cv_train,1149,2292,Cruz:001149,0
14,3,4,cv_train,4432,2293,Lupac:001226,0
14,3,4,cv_train,3554,2294,Lupac:000348,0
14,3,4,cv_train,3922,2295,Lupac:000716,0
14,3,4,cv_train,1541,2296,Cruz:001541,0
14,3,4,cv_train,5779,2297,Lupac:002573,1
14,3,4,cv_train,266,2298,Cruz:000266,0
14,3,4,cv_train,5544,2299,Lupac:002338,1
14,3,4,cv_train,1435,2300,Cruz:001435,0
14,3,4,cv_train,1546,2301,Cruz:001546,0
14,3,4,cv_train,5504,2304,Lupac:002298,1
14,3,4,cv_train,4866,2305,Lupac:001660,1
14,3,4,cv_train,1808,2306,Cruz:001808,1
14,3,4,cv_train,5616,2308,Lupac:002410,1
14,3,4,cv_train,2961,2309,Cruz:002961,1
14,3,4,cv_train,5811,2310,Lupac:002605,1
14,3,4,cv_train,4194,2311,Lupac:000988,0
14,3,4,cv_train,48,2312,Cruz:000048,0
