label,article
1,"Nagbitiw sa kaniyang puwesto si Office of Transportation Security (OTS) Administrator Ma. O Ranada Aplasca. Kamakailan lang, ilang tauhan ng OTS ang inaakusang sangkot sa pagkuha ng gamit o pera sa ilang pasahero sa airport. Nitong Martes ng gabi, kinumpirma ni Transportation Secretary Jaime Bautista na nagsumite ng kaniyang resignation letter si Asplasca. Nangyari ang pagbibitiw ni Aplasca isang araw makaraang magbanta si House Speaker Martin Romualdez na haharangin niya ang pag-apruba sa pondo ng OTS at DoTR para sa 2024 kapag hindi umalis sa puwesto ang naturang opisyal. Napuno na si Romualdez sa OTS sa harap ng lumabas na ulat na isang tauhan nito ang hinihinalang kumain ng nawawalang $300 ng isang pasahero. BASAHIN: OTS staff sa NAIA, tsokolate raw ang isinubo at hindi perang dolyar Sa nakaraang panayam, sinabi ni Aplasca na batay sa affidavit na isinumite ng naturang tauhan, tsokolate umano at hindi pera ang kaniyang isinubo, bagay na hindi raw nila pinapaniwalaan. Sa kabila nito, sinabi ni Romualdez na nakakasawa na ang paulit-ulit na pagkakasangkot ng mga tauhan ng OTS sa nangyayaring pagnanakaw sa mga pasahero. BASAHIN: OTS screening officer sa NAIA, sinibak matapos manguha umano ng gamit ng pasahero  “We cannot let these atrocious activities and other acts of misconduct at the airport to continue to take place. It’s bad for the country and the economy,” ayon kay Romualdez. —FRJ, GMA Integrated News"
1,"Kinagiliwan ng netizens ang kamuntikang paghalik ng isang bagong kasal sa mga hawak nilang kalapati matapos tila ma-nosebleed ang videographer at magbigay ng instruction na “kiss the dove.” Sa ulat ni Ian Cruz sa State of the Nation, mapapanood sa video ni Vincent Paulo Cortes ang post-nuptial shoot ng newlyweds na sina Haskell at Eline. Para patatagin pa ang kanilang kasal, mayroong pa-white dove ang bride at groom. Ngunit ang sweet na eksena, nauwi sa kulitan nang malito sina Haskell at Eline dahil sa direksyong “kiss the bride” ng videographer. Mga kalapati pala ang dapat maghahalikan bilang bahagi ng tradisyon na dove kissing sa Pinoy kasalan. Napasabak sa Inglisan ang crew ng video and photo team dahil isang foreigner si Eline. Patok ang kanilang struggle sa pag-Ingles, kaya nagbigay na rin ng suggestions ang ilang netizens. Ang iba naman, nagdalawang isip na kung mag-aasawa pa ng AFAM. Nagkaroon man ng pagkakamali sa instruction, nairaos pa rin ang shoot, natuwa rin ang mag-asawa at nakapaghatid sila ng saya. — Jamil Santos/VBL, GMA Integrated News"
1,"Nagsagawa ng special operation ang Philippine Coast Guard para alisin ang floating barrier o mga boya na inilagay ng China sa entrada ng Scarborough Shoal o Bajo de Masinloc, na mistulang bakod para hindi makapasok at makapangisda sa naturang lugar ang mga mangingisdang Pinoy. Sa post sa X nitong Lunes, sinabi ni PCG Commodore Jay Tarriela na,  ""the decisive action of the PCG to remove the barrier aligns with international law and the Philippines’ sovereignty over the shoal."" Ang operasyon ay pagtugon umano ng PCG sa utos ni Pangulong Ferdinand ""Bongbong"" Marcos Jr. Idinaan ang utos kay Secretary Eduardo Año, na chairman ng National Task Force for the West Philippine Sea (NTF-WPS). Philippine Coast Guard Successfully Removes Hazardous Floating Barrier in Compliance with Presidential Instruction  In compliance with the instruction of the President, the Chairman, National Task Force for the West Philippine Sea (NTF-WPS), Sec. Eduardo Año, has directed the… pic.twitter.com/loeeFm45sU  Sinabi rin ni Tarriela na nagdudulot ng panganib sa paglalayag ang inilagay na harang ng China, na malinaw na paglabag umano sa international law. ""It also hinders the conduct of fishing and livelihood activities of Filipino fisherfolk in BDM, which is an integral part of the Philippine national territory. The 2016 Arbitral Award has affirmed that BDM is the traditional fishing ground of Filipino fishermen,"" giit niya. ""Thus, any obstruction hindering the livelihoods of Filipino fisherfolk in the shoal violates the international law. It also infringes on the Philippines' sovereignty over BDM,"" dagdag pa ng opisyal. Tinatayang nasa 300 metro ang haba ng hilera ng mga boya. Sa video sa X na ipinost ng PCG, makikita na may pinutol silang lubid sa ilalim ng tubig na nakakonekta sa hilera ng mga boya. Una rito, tiniyak ni Año na kikilos ang pamahalaan ng Pilipinas sa ginawang ""pagbabakod"" ng China  sa Bajo de Masinloc. “We will take all appropriate actions to cause the removal of the barriers and  to protect the rights of our fishermen in the area,” sabi ni Año sa inilabas na pahayag nitong Lunes para kondenahin ang ginawa ng China. —FRJ, GMA Integrated News"
1,"Sinabi ng mga tauhan ng National Bureau of Investigation (NBI) na hindi nagsasabi ng totoo ang amo ng minaltrato umanong kasambahay na si Elvie Vergara nang isalang nila ito sa polygraph examinations o lie detector test. Inihayag ito ng NBI sa isinasagawang imbestigasyon ng Senate justice and human rights committee nitong Lunes, kaugnay sa sinapit ni Vergara na nabulag dahil umano sa kalupitan ng amo. Sa naturang pagdinig, tinanong ni Senador Jinggoy Estrada ang mga NBI polygraph examiner na sina Eddie Betervo at John Greg Ferran kung totoo na ang resulta ng polygraph test kina France at Pablo Jerry Ruiz ay “indicative of deceptions.” “Ibig mo bang sabihin nagsisinungaling si Ginang France?” tanong ni Estrada kay Ferran, na nagsagawa ng test kay France Ruiz. Tumugon ng oo si Ferran, ganoon din si Betervo, nang tanungin kaugnay sa test na isinagawa niya kay Pablo. Tinanong din ni Estrada ang dalawang tauhan ng NBI kung gaano katiyak ang resulta ng eksaminasyon. Paliwanag ng dalawa, nagsagawa sila ng tatlong polygraph examination sa mag-asawa na standard procedure sa computerized polygraph system. “After ng three series na ‘yon tiningnan po namin ang results [at] consistent ang kanyang reaction sa tanong na binigay ko sa kanya during the actual test… Consistent po na nagsisinungaling siya d'on,” sabi ni Betervo. Inihayag din ng mga tauhan ng NBI na 99% accurate ang polygraph test. Bago nito, tinanong ni Sen. Raffy Tulfo si France kung sa tingin niya ay pasado siya sa naturang test. “Ako po ay nagsabi ng totoo…Pumasa po,"" anang ginang. Kasunod nito ay ipinaalam ni Tulfo na bumagsak siya sa test. Dalawang katrabaho rin ni Vergara ang sumalang sa polygraph test na sina JM Taroma at Patrick Simbaon, na parehong pumasa, ayon kay Estrada. Sa pagdinig nitong Lunes, idineklara rin na in contempt si Pablo dahil sa pagsisinungaling sa Senado kaya ilalagay din siya sa kostudiya ng kapulungan. Nauna nang idineklara na in contempt ang kaniyang asawa noong nakaraang linggo. Itinanggi nila ang paratang na minaltrato nila si Vergara. —FRJ, GMA Integrated News"
1,"Nagtamo ng limang sugat ang isang 19-anyos na lalaki matapos siyang pagsasaksakin ng isa pang lalaki at kuyugin ng dalawang menor de edad sa Kalayaan, Laguna. Selos umano ang pinag-ugatan ng kanilang away nang mag-chat pa sa biktima ang nobya ng suspek. Sa ulat ni Jun Veneracion sa 24 Oras Weekend, makikita na naglalakad sa kalsada ang isang grupo ng mga kabataan pagkagaling nila sa basketball court noong Setyembre 18. Ilang saglit lamang, nilapitan ng lalaking kinilalang si Aaron Beltran ang isa pang lalaking may hawak ng bola na si Cedric Bermas. Sandaling nag-usap ang dalawa, hanggang sa may binunot sa tagiliran si Beltran at pinagsasaksak si Bermas. Matapos nito, kinuyog naman si Bermas ng dalawang iba pang kasama ni Beltran. Nakayuko na ang biktima nang muli siyang puntiryahin ng saksak sa tagiliran ng suspek. Naunang umalis ang dalawang nakibugbog ngunit nakatayo si Bermas at nakipambuno kay Beltran. Pinagsisipa ni Beltran si Bermas bago tumakas. Agad isinugod sa ospital ang biktima matapos ang insidente. Nadakip ang dalawang menor de edad na dawit sa gulo sa isinagawang follow-up operation ng pulisya, habang tinutugis ang 21-anyos na si Beltran. “Sa initial investigation namin ay selos ‘di umano base sa aming nahagilap na information, itong girlfriend ng suspek ay di umano’y nagcha-chat pa roon sa victim,” sabi ni Police Captain Ronald Pagayon ng Kalayaan, Laguna MPS. Nasampahan na ng reklamong frustrated homicide si Beltran, habang ang dalawa niyang kasama ay nai-turnover na sa DSWD. —Jamil Santos/ VAL, GMA Integrated News"
1,"Patay ang isang 26-anyos na pintor matapos siyang saksakin ng kaniyang katrabaho na kaniya ring kainuman sa Quezon City. Sa ulat ni Emil Sumangil sa GMA News ""24 Oras"" nitong Biyernes, kinilala ang biktima na si Angelo Castillo. Nakatakas naman at pinaghahanap ang suspek na kinilala lang sa Alyas Toto. Sa kuha ng CCTV camera sa Barangay San Martin de Porres sa Cubao, Quezon City, makikita ang suspek na may hawak na patalim habang inaawat ng isang babae. Hinila ng babae palayo ang suspek pero sumunod ang biktima hanggang sa magpang-abot na ang dalawa. Sa isa pang kuha ng CCTV, nakita ang suspek na naglalakad at paalis na pinangyarihan ng gulo. Pero sumunod muli ang biktima kahit makikitang may bakas na ng dugo sa kaniyang damit. Ngunit maya-maya lang, bumalik ang suspek at nagpang-abot muli ang dalawa. Isinugod sa ospital ang biktima pero binawian din ng buhay dahil sa tinamong saksak at pagkaubos ng dugo. Napag-alaman na bago ang krimen ay maayos na nag-iinuman ang dalawa pero nauwi sa pikunan. Naghihinanakit ang mga kaanak ng biktima dahil maayos umano ang pakikitungo ni Castillo sa suspek at katrabahong si Toto. Umaasa sila na mahuhuli si Toto upang mabigyan ng katarungan ang sinapit ni Castillo.--FRJ, GMA Integrated News"
1,"Naaresto na ng mga awtoridad ang isa sa dalawang suspek sa pagtangay sa mga gamit ng dalawang content creator na gagawa sana ng music video sa tulay. Ang suspek, dati nang may kaso ng pagnanakaw. Sa ulat ni Emil Sumangil sa GMA News ""24 Oras"" nitong Huwebes, kinilala ang naarestong suspek na si Robin Bilbao, residente ng Barangay Pinagbuhatan sa Pasig. Si Bilbao umano ang nagmaneho ng motorsiklo at positibong kinilala ng mga biktima na Humphrey Dangkulos at Johann Morales. Nang maaresto sa checkpoint, sakay ng motorsiklo na walang plaka si Bilbao. May nakuha ring granada sa kaniya. BASAHIN:  2 lalaki na magsu-shoot ng music video sa isang tulay sa Pasig, inagawan ng gamit ng riding in tandem “Walang plaka yung motor niya, at nung akma siyang kukunin yung wallet niya, nakitaan natin siya in plain view ng granada. Siguro, mambibilktima na naman ulit ito,” ayon kay Pasig City Police Chief Police Colonel Celerino Sacro Jr. Ayon kay Moreles, humingi ng tawad ang suspek pero itutuloy umano nila ang ""tamang proseso."" “Humihingi siya ng pasensiya. Itutuloy pa rin namin ang tamang proseso,” Morales. “I think they deserve na mahatulan kung ano ang karapat-dapat sa kanila.” Patuloy naman na tinutugis ang isa pang suspek na kumuha ng bag ng mga biktima na naglalaman ng mga camera, extra batteries, tripod, cell phone, at iba pang gadgets. Ayon kay Sacro, sasampahan pa nila ang suspek ng reklamong paglabag sa COMELEC’s election gun ban. “Sa possession pa lang ng explosives no bail na po ito, mayroon pa siyang kahaharapin na kaso in connection with COMELEC gun ban,” ani Sacro. --FRJ, GMA Integrated News"
1,"Hihilingin na ni Senator Risa Hontiveros kay Senate President Juan Miguel Zubiri na aprubahan na ang warrant of arrest para kay Pastor Apollo Quiboloy. Kasunod ito nang pagtanggap ng Committee on Women and Children ng sagot ng kampo ni Quiboloy sa inilabas naman na show cause order. “Makukulong lang si Quiboloy sa Senado sa hindi pagdalo sa pagdinig at hindi para sa mga mabibigat na paratang ng mga biktima laban sa kanya,” sabi ni Hontiveros. Nilinaw din niya na wala sa Senate Rules ang pagpapadala ng show cause order ngunit ginawa niya bilang kortesiya kay Sen. Robinhood Padilla at dahil na rin sa kahilingan ni Zubiri. Dagdag pa niya, ang mga ikinatuwiran ng kampo ni Quiboloy ay nabanggit na rin ng kanyang abogado sa unang pagdinig pa lamang. Diin pa ng senadora na ang pag-cite in contempt niya kay Quiboloy ay hindi din ang kauna-unahan sa pagdinig sa Senado, gayundin ang pag-iimbestiga ng isang komite sa isang resource person na nahaharap na sa mga kasong kriminal. Maging ang pag-prisinta ng mga testigo na halos nakatakip ang mga mukha ay ginawa na rin sa mga pagdinig ng ibang komite. “Magpakita na lamang si Quiboloy. Bakit ba ang dami pa niyang drama?” diin ni Hontiveros."
1,"Hiningi ni dating Court of Appeals Justice Vicente Veloso sa pambansang pulisya na magsagawa ng malalim na pag-iimbestiga sa pamamaril sa driver ni San Isidro, Leyte Mayor Remedio Veloso. Sinabi ni dating Justice Veloso na nararapat din na tingnan ng pulisya ang anggulong “ambush me” ang nangyari sa driver ni Mayor Veloso sa bayan ng Alangalang. Pinag-iisipan na nasa likod si dating Justice Veloso sa pananambang. Aniya noong 2019 tinambangan na rin ang naturang driver ni Mayor Veloso at gaya ng huling pangyayari ay hindi din ito nasugatan. Sinabi pa ng dating mahistrado na pulitika ang nakikita niyang motibo sa pagdududa sa kanya dahil nagdeklara na siyang kakandidato sa pagka-kongresista sa eleksyon sa susunod na taon. Dagdag pa nito, kung may kinalaman ang kanilang pamilya sa insidente dapat ay ipagtaka na mismong ang kanyang anak  na si Rep. Anna Victoria Veloso-Tuazon ang umapila na maimbestigahan ang mga nagaganap na patayan sa bayan ng San Isidro. Pagbabahagi pa niya na sa nakalipas na dalawang taon, 57 kaso ng pagpatay na ang nangyari sa naturang bayan. Puna pa nito ang Facebook post ni Mayor Veloso na tila pagmamalaki na hindi nasugatan ang kanyang driver. Nabanggit din na si Emmanuel Veloso, kapatid ni Mayor Veloso, ay nagtatago dahil sa kasong pagpatay sa Levi Mabini, na municipal administrator ng San Isidro."
1,"Ganap ng batas ang isinulong ni Senator Ramon “Bong” Revilla Jr., na nagbabawal sa pagpapatupad ng “No Permit, No Exam” policy. Ngayon, paliwanag ni Revilla, ang mga mahihirap na estudyante na may utang sa matrikula ay maari nang kumuha ng eksaminasyon. Sakop aniya ng “Anti-No Permit, No Exam Act” ang lahat ng pribado at pampublikong paaralan mula sa Kindergarten hanggang Senior High School, gayundin sa mg unibersidad at kolehiyo at technical-vocational institutions. “Hindi patas ang mundo, kaya nasa kamay nating mga mambabatas na gawing pantay ang laban ng buhay para sa lahat, lalo na sa mga hikahos at salat sa buhay,” aniya. “Ang alay natin sa kanila ay kayamanang hindi kailanman mananakaw, ang edukasyon,” dagdag pa niya. Umaasa si Revilla na magsisilbing pintuan ang batas para sa mga nangangarap na mag-aaral na mapapagbuti nila ang buhay sa pamamagitan ng edukasyon. Kailangan lamang ng sertipikasyon mula sa local social welfare services na magpapatunay sa kondisyon sa buhay ng mag-aaral."
1,"Ipinag-utos ng  Office of the Ombudsman (OMB) ang pagbawi sa suspension order sa 23 opisyal at tauhan  ng  National Food Authority (NFA) na kabilang sa 139 unang sinuspindi dahil sa nabunyag na pagbebenta ng rice buffer stocks sa mga negosyante. Hindi na kinilala ni Ombudsman Samuel Martires ang 23 ngunit aniya ang mga ito ay warehouse supervisors sa Metro Manila, Iloilo, Antique, at Cabanatuan City. Ngunit aniya magpapatuloy pa rin ang kanilang pag-iimbestiga sa 23. Naghugas-kamay din si Martires at sinabi na wala silang kasalanan at itinuro ang maling datos na ibinigay sa kanila. Suspetsa niya may nanloko sa kanila. Aniya humingi na sila ng kasagutan sa NFA ukol sa maling listahan at ikinatuwiran na ang inakala ang hinihingi ay listahan ng mga miyembro ng Task Force El Niño. Iniimbestigahan na rin aniya nila ang nagbigay ng listahan sa kanila."
1,"Makasaysayan na maituturing ang Senate Bill 2594 ni Senator Francis Tolentino na ang layon ay madagdagan ang Sharia Judicial Districts at Sharia Circuit Courts sa bansa. Sa kanyang sponsorship speech, sinabi ni Tolentino na magbibigay daan ito para sa pagbibigay hustisya sa sa Fillipino Muslims at napakahalahga din aniya nito para mapalapit ang mga komunidad sa sistemang legal ng bansa. Ayon kay Tolentino pinapangarap na ang lahat ng mga Filipino anuman ang relihiyon ay maging pantay-pantay sa sistemang pang-katarungan. “This measure is a call for equal and inclusive justice. As Shari’a Courts are the embodiment of Islamic Justice, this measure, therefore, aims to provide Muslim Filipinos residing outside of existing Shari’ah Judicial Districts with accessible, equitable, and speedy justice,” sabi pa ni Tolentino. Suportado ng Korte Suprema ang panukalang-batas ni Tolentino na pagpapakita ng kahalagahan nito. Magbibigay din ito ng pag-asa sa mga Filipino Muslims kasabay ng paggunita ng Ramadan. "
1,"Minabuti ng Presidential Anti-Organized Crime Commission (PAOCC) na palayain na ang 373 Filipino na kabilang sa mga nailigtas mula sa sinalakay na Philippine offshore gaming operator (POGO) hub sa Bamban, Tarlac. “Based on the recommendation of the Inter-Agency Council Against Trafficking (IACAT) and the Department of Social Welfare and Development (DSWD), 373 Filipinos who were rescued from the Sun Yuan Technology Inc. in Bamban, Tarlac were released at around 11 p.m. last March 14,” ani PAOCC Usec. Gilbert Cruz. Lumabas naman aniya na walang kinalaman sa mga sinasabing ilegal na aktibidades ang mga naturang Filipino. May siyam iba ang kinakailangan naman na manatili dahil magsisilbi silang testigo, samantalang may isang Filipino ang kabilang sa posibleng maharap sa ibat-ibang kaso. Bukod sa mga Filipino, may higit 500 banyaga ang nailigtas din sa naturang POGO hub, na sinalakay noong madaling araw ng Miyerkukes. Sinasabing sangkot sa “love scam” ang naturang POGO hub, kung saan nadiskubre din ang ibat-ibang baril. "
1,"Nakiusap na si Senator Imee Marcos sa mga nagsusulong ng pag-amyenda sa 1987 Constitution para mapalawig ang termino ng mga kasalukuyang opisyal. “Konting kahihiyan naman!” ang pakiusap ni Marcos. Aniya wala dapat pakinabang o benepisyo ang mga opisyal at mambabatas sa pag-amyenda sa Saligang Batas. Reaksyon na ito ni Marcos hinggil sa naging pahayag ni dating Pangulong Duterte na ang isinusulong na Charter-change ay para mapalawig ang termino ni Pangulong Marcos Jr. Ang Kamara tiniyak na walang isisingit na “politcal amendments” sa pag-amyenda sa 1987 Constitution, partikular na sa termino ng mga halal na opisyal. "
1,"Pinuna ni Senator Nancy Binay ang nangyayari ngayon na hugas-kamay at turuan ukol sa nabunyag na resort sa gitna ng Bohol Chocolate Hills. Gayundin, ang kaliwat kanan na paglalabas ng memorandum orders ukol sa mga paglabag, hindi pagsunod, pagpapasara at kanselasyon kaugnay sa Captain”s Peak Resort sa bayan ng Sagbayan. Ngunit ang hinahanap ni Binay sa ngayon ay kung sino aamin ng may pagkukulang. Sinabi pa ng namumuno sa Senate Committee on Tourism na hindi na maibabalik ng closure order ang napinsalang kalikasan. Idiniin niya na sa naidulot na pinsala sa pagpapatayo ng naturang resort ay kailangan na may managot. Nabanggit pa ni Binay amh pag-amin ng lokal na pamahalaan ng Sagbayan na noon lamang nakalipas na Miyerkules nag-abiso ang DENR ukol sa boluntaryong pagsasara ng resort. "
1,"Patuloy ang paghina na ng nararamdamang malamig na panahon ngayon weekend, ayon sa  Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA). Maaring sa Lunes ay magsisimula naman ng maramdaman ang mainit na hanging silangan mula sa Dagat Pasipiko. Sinabi ni PAGASA weather specialist Benison Estareja na patuloy na mananaig sa Hilagang Luzon ang amihan bukas hanggang sa araw ng Linggo. Inaasahan na matatapos na ito pagpasok ng Semana Santa, na mas maaga kumpara noong nakaraang taon dahil sa nararanasang El Niño. Ayon kay Estareja sa pagtatapos ng amihan ang pagpasok naman ng panahon na tag-init. Samantala, sa susunod na 24 oras ay magiging maulap sa Batanes at Cagayan na may mahinang pag-ulan. Mahinang ulan din ang maaring maranasan dahil sa amihan sa Ilocos Region, Cordillera Administrative Region, Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales, Isabela, Quirino, at Nueva Vizcaya. "
1,"Magtutungo sa Pilipinas si Czech Agriculture Minister Marek Výborný para makatulong sa mga programa ukol sa seguridad sa pagkain sa bansa. Ang pagbisita ni Výborný  ay alinsunod sa nais ni Pangulong Marcos Jr., na mapalakas ang kooperasyon sa pagitan ng Pilipinas at Czech Republic ukol sa food security. Kasama din sa pagbisita, ayon kay Czech President Petr Pavel, ang delegasyon ng mga negosyante na maaring magka-interes na mamuhunan sa sektor ng agrikultura sa bansa at sa iba pang sektor. “Very soon our Minister of Agriculture shall visit the Philippines with a numerous delegation of our businessmen with specific, particular plans to offer,” ani Pavel. Dagdag pa niya: “We also have companies that are involved in defense industry, manufacturing, in farming and agriculture, science, technology, energy sector, power sector, many of these businesses do have a particular specific plans for the future cooperation with the Philippines come to part.” Inaasahan na makikipagpulong si Výborný kay Agriculture Sec. Francisco Tiu Laurel sa Marso 21 at kinabukasan ay magtutungo sila sa Davao. Tumutulong na ang  Czech Aid-for-Trade sa  National Dairy Authority’s (NDA) para mapalakas ang produksyon ng gatas sa Pilipinas."
1,"Napakahalaga, ayon kay Senate Grace Poe, na mapigilan na ang mga krimen na nauugnay sa Philippine Offshore Gaming Operations (POGOs). Katuwiran ni Poe, pambabastos na sa mga batas ng bansa ang nangyayari at magpapatuloy lang din ang pang-aabuso hindi lamang sa mga Filipino kundi sa mga banyagang biktima. Sinabi ito ni Poe kasunod nang pagsalakay ng Presidential Anti-Organized Crime Commission (PAOCC) sa isang POGO hub sa Bamban, Tarlac kung saan halos 900 Filipino at banyaga ang nailigtas. Pinaniniwalaan na ang mga nailigtas ay biktima ng human trafficking at ilan sa kanila ay dumadanas na rin ng pang-aabuso. Ayon pa kay Poe ang insidente ay patunay na kumakalat na sa ibat-ibang bahagi ng bansa ang pambibiktima ng POGOs. Dagdag pa niya na noon pang Setyembre ay isinusulong na sa Senado ang “total ban” sa POGOs bunga na rin ng mga krimen tulad ng  human trafficking, prostitution, kidnapping for ransom, torture, online scam at fake IDs at passports. "
1,"Nagbabala si Health Secretary Teodoro Herbosa sa pagtaas ng kaso ng tuberculosis (TB) sa bansa. Bunga, ayon kay Herbosa, gumawa na sila ng mga hakbang katulad sa kasagsagan ng pandemya dulot ng Covid 19. “We started on an active case finding methodology so when you look for something, you will find more, we went out looking for active cases, if they have symptoms we’ve to take their X-ray and we do a GeneXpert test so we found more,” ani Herbosa. Sa kabila nito, kumpiyansa ang kalihim na mapipigilan ang pagkalat ng sakit at ang pagpapagaling sa mga pasyente. Hanggang noong nakaraang Disyembre 31, nakapagtala ng 612,534 bago at relapse TB cases. Nagpapakita ito ng  case notification rate (CNR) na 549 kaso kada 100,000 Filipino. Noong 2023, may 10,426 ang sinasabing namatay dahil sa naturang sakit. "
1,"Sinabi ni Pangulong Ferdinand “Bongbong” Marcos Jr., na ang pananatili ng kapayapaan sa West Philippine Sea (WPS) ang pag-uusapan sa pagbabalik sa bansa ni US Secretary of State Antony Blinken sa susunod n linggo. Kasabay nito ang pagkumpirma ngayon umaga ng Department of Foreign Affairs (DFA) sa pagbisita muli ni Blinken sa Pilipinas kasunod ng trade mission na pinangunahan ni  U.S. Commerce Sec. Gina Raimondo. “It is really an ongoing process and that all of these discussions are really, as far as the Philippines is concerned, it is concerned with the maintenance of peace and South China Sea,” sabi ni Marcos sa panayam sa kanya sa Prague, Czech Republic. “With an eye not to winning any kind of conflict but really just to maintain the peace and to continue to defend sovereignty and sovereign rights of the Philippines when it comes to these international differences,” dagdag pa niya. Iginiit ni Marcos na mahalaga ang isyu sa South China Sea dahil malaking bahagi ng kalakalan sa buong mundo ang dumadaan sa naturang rehiyon. “A safe navigation and passage of the South China Sea is important to international trade, as goes to 60 percent of international trade goes through that channel and we hope to continue these discussions,” he said. "
1,"Nadagdagan ang kakampi ng Pilipinas sa pakikipag-agawan ng bahagi ng West Philippine Sea (WPS). Inihayag ni Czech President Petr Pavel ang pagkilala ng kanyang gobyerno sa inaangking teritoryo ng Pilipinas sa WPS. “We fully support the Philippines when it comes to their entitlement to free movement of goods because that’s a principle—not only we all respect but it also secures global and regional stability,” ani Pavel. Sinabi pa niya ito matapos ang kanilang pulong ni Pangulong Marcos Jr., sa Praque Castle at aniya ang anumang isyu sa WPS ay may malaking epekto sa Europe maging sa buong mundo. “To us, South China Sea may seem to be far, far away but if you take into account the percentage or share of the world or global trade that passes through this area, any disruption on these routes would have an adverse impact on Europe, not only in the form of shortage of goods but also soaring prices, which is why we have to pay attention to this topic,” dagdag pa ni Pavel. Sa pagharap ng dalawang lider sa mga mamamahayag, sinabi ni Pavel na marami silang maiaalok sa Pilipinas na mga gamit-militar, kasama na ang magagamit sa cybersecurity at ang paggamit ng modernong teknolohiya. Bilang tugon, sinabi  ni Marcos na umaasa siya na matutulungan ng Czech Republic ang Pilipinas sa pagmodernisa sa Armed Forces of the Philippines (AFP). “The Armed Forces of the Philippines is undergoing a modernization program. Under that modernization program will be a great deal of procurement that needs to be done to modernize our forces and to modernize our capabilities,” ani Marcos. Tiniyak niya kay Pavel na hindi nagbabago ang posisyon ng Pilipinas sa isyu sa WPS. Aniya mananatiling  sa diplomatikong pamamaraan ang tatahakin ng Pilipinas sa kabila ng patuloy na pagiging agresibo ng China. "
1,"Ibinahagi ni House of Representatives Secretary-General Reginald Velasco na 53.7 million cyber attacks ang naranasan ng kanilang wesbite kahapon. Isinalarawan ng kanilang Information and Communication Technology Service (ICTS) na  “distributed denial-of-service” (DDoS) ang pag-atake sa website. Sinabi pa ni Velasco na nagmula sa Indonesia, US, Colombia, India, at Russian Federation ang mga pag-atake bagamat maaring hindi ito tiyak kung ang “attackers” ay gumamit ng virtual private network (VPN). Dagdag pa niya na hanggang alas-2:52 ng hapon ay lumubo pa ang bilang sa 541.7 milyon at may ilan na mula naman sa  Tunisia, Thailand, at Greece. Nadepensahan naman ang website sa pamamagitan ng Cloudflare service at ang mga insidente ay naibatid na sa Department of Information and Technology (DICT). "
1,"Ibinasura ng Sandiganayan ang mosyon ni dating Quezon City Mayor Herbert “Bistek”Bautista na ibasura na ang kinahaharap na kasong katiwalian. Ang kaso ay may kaugnayan sa P32-million Information and Communications Technology sa pamahalaang-luingsod noong 2019. Sa 23-pahinang resolusyon ng Sandiganbayan 7th Division ibinasura ang motions for leave to file demurrer to evidence na inihain ni Bautisrta at City Aministrator, Aldrin Cuña. “At this stage, the claims and defenses of the accused of the evidence presented by the prosecution are not yet weighed in. They are best left until the presentation of the defense evidence where both accused shall have the opportunity to refute the evidence presented against them,” ayon sa korte. Unang tinanggap ng korte ang  documentary evidence na inihain ng Office of the Ombudsman’laban kina Bautista at Cuña sa proyekto na para sa   online occupational permitting and tracking system project. Itinakda naman sa Marso 20 ang paghahain ng panig ng depensa ng kanilang mga ebidensiya. "
1,"Maaring idahilan ng pamunuan ng mga eskuwelahan ang matinding init sa pagsuspindi ng mga klase, ayon sa Department of Education (DepEd). Sinabi ni Education Asec. Francis Bringas may direktiba nang nailabas ang kagawaran hinggil dito at epektibo pa rin ito. Paliwanag niya binigyan awtoridad na ang pamunuan ng eskuwelahan na magsuspindi ng klase kung masama o hindi na komportable para sa mga mag-aaral ang lagay ng panahon. “Inaatasan natin or binibigyan natin ng authority ang ating mga school heads na mag-suspinde ng klase base sa kanilang maingat at wise discretion para masigurado na safe pa din ang ating mga mag-aaral pati na din ang ating mga guro,” dagdag pa ng opisyal. Dagdag pa niya, ang pamunuan ng mga eskuwelahan ay naka-antabay sa mga anunsiyo ng Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) kaugnay sa heat index sa lugar. “Iyon ang nagiging basehan din nila sa kanilang desisyon kung sususpindihin or hindi yung ating mga face-to-face classes at mag-shift na lang sa alternative or blended learning delivery mode,” sabi pa ni Bringas. "
1,"Magpapakalat ang pambansang-pulisya ng 34,000 pulis para magbantay sa Semana Santa hanggang sa “summer vacation.”  Ayon kay PNP spokesperson, Col. Jean Fernando ang hakbangin ay bahagi ng “Oplan Ligtas Sumvac 2024.”  Kinakailangan aniya na ikasa na ng regional commanders at police commanders ang kanilang contigency plans para sa ligtas at maayos na bakasyon sa bansa. Kinakailangan lamang din, sabi pa ni Fajardo, na may koordinasyon sa pulisya sa mga lokal na pamahalaan at iba pang kinauukulang ahensiya. Prayoridad sa mga babantayan ay ang mga pampublikong lugar, pangunahing lansangan, transportation hubs, terminals, simbahan at iba pa. Magtatalaga din ng Police Assistance Desks and Assistance Hubs na pagtatalagaan ng mga pulis."
